"name","country","type","filterType","isMotorized","isMechanized","isHorsed","isCarrier","isRecon","isParatrooper","isEngineers","isCavalry","isOnBoat","isDropable","isTrain","isSubmarine","isSupplyShip","isConvoy","canCarryRockets","canCarryBombs","canCarryTorpedo","isInfantry","isFootInfantry","isTransportCandidate"
"Refinery","Netherlands","Tank","FilterBuilding","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Refinery","Finland","Tank","FilterBuilding","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Refinery","New Zealand","Tank","FilterBuilding","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Refinery","Estonia","Tank","FilterBuilding","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Refinery","Nazi Germany","Tank","FilterBuilding","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Regele Ferdinand class destroyer","Romania","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Reggiane 2000","Sweden","Plane","FilterFighter","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Reggiane 2000","Italy","Plane","FilterFighter","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Reggiane 2001","Italy","Plane","FilterFighter","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False"
"Reggiane 2002","Italy","Plane","FilterFighter","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False"
"Renard R.31","Belgium","Plane","FilterFighter","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renard R36","Belgium","Plane","FilterFighter","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault ACG1","Belgium","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault D1","France","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault D1","Vichy France","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault D2","Vichy France","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault D2","France","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 37 mm","Spain","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 37 mm","Manchukuo","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 37 mm","Vichy France","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 37 mm","Yugoslavia","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 37 mm","Mongolia","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 37 mm","France","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 37 mm","Poland","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 37 mm","Spanish Republic","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 37 mm","China","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 37 mm","Netherlands","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 8 mm","Yugoslavia","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 8 mm","Spain","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 8 mm","Poland","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 8 mm","Manchukuo","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 8 mm","Iran","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 8 mm","France","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 8 mm","Netherlands","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 8 mm","Vichy France","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 8 mm","Spanish Republic","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 8 mm","Lithuania","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 8 mm","China","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 8 mm","Mongolia","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault FT-17 8 mm","Finland","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault NC27","Manchukuo","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault R35","France","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault R35","Iraq","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault R35","Yugoslavia","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault R35","Vichy France","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault R35","Bulgaria","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault R35","Poland","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault R35","Turkey","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renault R40","France","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Renown class battlecruiser","Great Britain","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Republica class light cruiser","Spanish Republic","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Requin class submarine","France","Boat","FilterBoat","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False"
"Revenge class battleship","Great Britain","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Richelieu 1940 class battleship","France","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Richelieu 1943 class battleship","France","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Rino Corso Fougier","Italy","Infantry","FilterInfantry","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False"
"Robert Row","New Zealand","Infantry","FilterInfantry","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False"
"Rodion Malinovsky","Soviet Union","Infantry","FilterInfantry","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False"
"Rodolfo Graziani","Italy","Infantry","FilterInfantry","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False"
"Rogozarski IK-3","Yugoslavia","Plane","FilterFighter","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Rogozarski R-313","Yugoslavia","Plane","FilterCAS","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Rolls Royce Armoured Car","Great Britain","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Romano R.90","Vichy France","Plane","FilterFighter","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Romano R.90","France","Plane","FilterFighter","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Romulus class destroyer","Sweden","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Ronis class submarine","Soviet Union","Boat","FilterBoat","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False"
"Ruler class escort carrier","Canada","Boat","FilterBoat","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"Ruler class escort carrier","Great Britain","Boat","FilterBoat","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"RWD-14 Czapla","Poland","Plane","FilterFighter","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Ryujo class carrier","Japan","Boat","FilterBoat","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"S class submarine","Great Britain","Boat","FilterBoat","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False"
"S class submarine","Soviet Union","Boat","FilterBoat","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False"
"S-100 gunboat","Nazi Germany","Boat","FilterBoat","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S-26 gunboat","Nazi Germany","Boat","FilterBoat","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S-38 gunboat","Nazi Germany","Boat","FilterBoat","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SAAB 17","Sweden","Plane","FilterCAS","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SAAB 18","Sweden","Plane","FilterBomber","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False"
"SAAB 21","Sweden","Plane","FilterFighter","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","False","False","False"
"Sadurni de Noya","Spain","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sadurni de Noya","Spanish Republic","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Salmon class submarine","USA","Boat","FilterBoat","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False"
"San Giorgio class heavy cruiser","Italy","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sangamon class escort carrier","USA","Boat","FilterBoat","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"Sargo class submarine","USA","Boat","FilterBoat","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False"
"SARL 42","France","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Saukko class submarine","Finland","Boat","FilterBoat","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False"
"Sauro class destroyer","Italy","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Savoia-Marchetti 79","Croatia","Plane","FilterBomber","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False"
"Savoia-Marchetti 79","Romania","Plane","FilterBomber","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False"
"Savoia-Marchetti 79","Yugoslavia","Plane","FilterBomber","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False"
"Savoia-Marchetti 79","Spain","Plane","FilterBomber","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False"
"Savoia-Marchetti 79","Italy","Plane","FilterBomber","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False"
"Savoia-Marchetti 81","Italy","Plane","FilterBomber","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Savoia-Marchetti 84","Italy","Plane","FilterBomber","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False"
"Scharnhorst class battleship","Nazi Germany","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Schwerer Gustav 800 mm","Nazi Germany","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 222","Nazi Germany","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 222","Bulgaria","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 223","Bulgaria","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 223","Nazi Germany","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 231","Nazi Germany","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 232","Nazi Germany","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 233","Nazi Germany","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 234 1","Nazi Germany","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 234 4 Pak-wagen","Nazi Germany","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 234-2 Puma","Nazi Germany","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 250-11 2.8 cm","Nazi Germany","Tank","FilterAntitank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 250-9","Nazi Germany","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 251 22","Nazi Germany","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 251 9 Stummel","Nazi Germany","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 251 Flammpanzerwagen","Nazi Germany","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 251-21 Drilling 2 cm","Nazi Germany","Tank","FilterAA","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 4 Panzerwerfer","Nazi Germany","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 7-1 flakvierling 38","Bulgaria","Tank","FilterAA","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 7-1 flakvierling 38","Romania","Tank","FilterAA","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 7-1 flakvierling 38","Nazi Germany","Tank","FilterAA","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sd. Kfz. 7-1 flakvierling 38","Slovakia","Tank","FilterAA","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sea Hurricane Mk. I A","Great Britain","Plane","FilterFighter","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sea Hurricane Mk. I B","Great Britain","Plane","FilterFighter","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sea Hurricane Mk. II C","Great Britain","Plane","FilterFighter","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False"
"Sella class destroyer","Italy","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Semovente da 105-25","Italy","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Semovente da 47-32","Italy","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Semovente da 47-32","Croatia","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Semovente da 75-18","Italy","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Semovente da 75-34","Italy","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Semovente da 75-46","Italy","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Semovente da 90-53","Italy","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Semyon Timoshenko","Soviet Union","Infantry","FilterInfantry","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False"
"Sendai class light cruiser","Japan","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sepp Dietrich","Nazi Germany","Infantry","FilterInfantry","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False"
"Sergei Khudyakov","Soviet Union","Infantry","FilterInfantry","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False"
"Seversky P-35","Sweden","Plane","FilterFighter","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sexton","Great Britain","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sexton","Canada","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"sFH18","Nazi Germany","Artillery","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Shchuka class submarine","Soviet Union","Boat","FilterBoat","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False"
"Sherman Crab","USA","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Shimakaze class destroyer","Japan","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Shock infantry","Soviet Union","Infantry","FilterInfantry","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False"
"Shokaku class carrier","Japan","Boat","FilterBoat","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"Shunroku Hata","Japan","Infantry","FilterInfantry","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False"
"SIG 33 15 cm","Nazi Germany","Artillery","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sims class destroyer","USA","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sirena class submarine","Italy","Boat","FilterBoat","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False"
"Skoda 75 mm Model 15","Slovakia","Artillery","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Skoda S-I-D T-32","Yugoslavia","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sleipner class destroyer","Norway","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SMK","Soviet Union","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Soldati class destroyer","Italy","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Solothurn ST-5","Communist China","AA","FilterAA","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Somers class destroyer","USA","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Somua S35","Vichy France","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Somua S35","France","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Somua SAu 40","France","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Soryu class carrier","Japan","Boat","FilterBoat","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"South Dakota class battleship","USA","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SP wz. 29","Poland","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"SP wz. 34","Poland","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"S-T class destroyer","Great Britain","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Staghound Mk. I","Great Britain","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Staghound Mk. I","USA","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Staghound Mk. III","Great Britain","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Staghound Mk. III","USA","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Staghound Mk. III 75mm","USA","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Staghound Mk. III 75mm","Great Britain","Tank","FilterTank","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Staghound Mk. III AA","USA","Tank","FilterAA","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Staghound Mk. III AA","Great Britain","Tank","FilterAA","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Stanley Savige","Australia","Infantry","FilterInfantry","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False"
"Stasys Rastikis","Lithuania","Infantry","FilterInfantry","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False"
"Stinson L-5 Sentinel","USA","Plane","FilterFighter","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Stirling Mk. I","Great Britain","Plane","FilterBomber","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Stirling Mk. III","Great Britain","Plane","FilterBomber","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Stormartillerivagn m43 105mm","Sweden","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Stormartillerivagn m43 75mm","Sweden","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Storozhevoy class destroyer","Soviet Union","Boat","FilterBoat","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Stridsvagn m31","Sweden","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Stridsvagn m37","Sweden","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Stridsvagn m38","Sweden","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Stridsvagn m40K","Sweden","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Stridsvagn m40L","Sweden","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Stridsvagn m41","Sweden","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Stridsvagn m42","Sweden","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"StuG III Ausf. B","Nazi Germany","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"StuG III Ausf. F","Nazi Germany","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"StuG III Ausf. G","Bulgaria","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"StuG III Ausf. G","Croatia","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"StuG III Ausf. G","Romania","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"StuG III Ausf. G","Spain","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"StuG III Ausf. G","Hungary","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"StuG III Ausf. G","Nazi Germany","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"StuG III Sturmi","Finland","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"StuG IV","Nazi Germany","Tank","FilterAntitank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"StuH 42","Nazi Germany","Tank","FilterTank","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"StuIG 33B","Nazi Germany","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sturmpanzer 38(t) Grille","Nazi Germany","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sturmpanzer I Bison","Nazi Germany","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sturmpanzer II","Nazi Germany","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"Sturmpanzer IV Brummbar","Nazi Germany","Tank","FilterArtillery","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
